classical_load,request_interval_ns,traffic_seed,quantum_seed,workload_sha256,calibration_sha256,model,session_id,delta_latency_ns,delta_fidelity,delta_expected_fidelity,delta_success_probability,false_feasible,false_infeasible,false_deadline_feasible,false_deadline_infeasible
0.0,800000,200,11,a78e0ee50a172b2c6b1f04418ba3daa27c607da5188b601b38e17fe0bdecd3f4,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,1,0,,,,,,0,0
0.0,800000,200,11,a78e0ee50a172b2c6b1f04418ba3daa27c607da5188b601b38e17fe0bdecd3f4,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,2,0,,,,,,0,0
0.0,800000,200,11,a78e0ee50a172b2c6b1f04418ba3daa27c607da5188b601b38e17fe0bdecd3f4,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,3,0,,,,,,0,0
0.0,800000,200,11,a78e0ee50a172b2c6b1f04418ba3daa27c607da5188b601b38e17fe0bdecd3f4,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,4,0,,,,,,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,2,-800000,0.049612584460204445,0.047663681628712706,0.9999999999999994,1,0,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,3,-1600000,0.06912469436576968,0.06311589691596853,0,0,0,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,4,-2400000,0.05421404102665128,0.06331014280973901,0,0,0,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,1,0,,,,,,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,2,0,,,,,,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,3,0,,,,,,0,0
0.0,800000,201,7,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,4,0,,,,,,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,2,-800000,0.049612584460204445,0.047663681628712706,0.9999999999999994,1,0,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,3,-1600000,0.05797731082766472,0.06311589691596853,0,0,0,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,4,-2400000,0.05421404102665128,0.06331014280973901,0,0,0,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,1,0,,,,,,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,2,0,,,,,,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,3,0,,,,,,0,0
0.0,800000,201,11,04e061c09392cab7846a0c0d7fc5351cd1c7181ef83924e78c055f814165c185,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,4,0,,,,,,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,2,-800000,0.049612584460204445,0.047663681628712706,0.9999999999999994,1,0,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,3,-1600000,0.06912469436576968,0.06311589691596853,0,0,0,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,4,-2400000,0.05421404102665128,0.06331014280973901,0,0,0,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,1,0,,,,,,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,2,0,,,,,,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,3,0,,,,,,0,0
0.0,800000,202,7,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,4,0,,,,,,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,2,-800000,0.049612584460204445,0.047663681628712706,0.9999999999999994,1,0,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,3,-1600000,0.05797731082766472,0.06311589691596853,0,0,0,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,4,-2400000,0.05421404102665128,0.06331014280973901,0,0,0,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,1,0,,,,,,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,2,0,,,,,,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,3,0,,,,,,0,0
0.0,800000,202,11,78a2bb10e47d88660a16d6aae3c4e367bc65a4a467d818866e28324ee25ba0e5,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,4,0,,,,,,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,2,-800000,0.049612584460204445,0.047663681628712706,0.9999999999999994,1,0,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,3,-1600000,0.06912469436576968,0.06311589691596853,0,0,0,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,4,-2400000,0.05421404102665128,0.06331014280973901,0,0,0,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,1,0,,,,,,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,2,0,,,,,,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,3,0,,,,,,0,0
0.0,800000,203,7,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,4,0,,,,,,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,2,-800000,0.049612584460204445,0.047663681628712706,0.9999999999999994,1,0,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,3,-1600000,0.05797731082766472,0.06311589691596853,0,0,0,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,4,-2400000,0.05421404102665128,0.06331014280973901,0,0,0,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,1,0,,,,,,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,2,0,,,,,,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,3,0,,,,,,0,0
0.0,800000,203,11,5b50e38d4ae7a2d18ca8d972db04ebf55755baf6f4d872bdca289ed0c9c5cdb2,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,4,0,,,,,,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,No-Dq-R,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,1,0,0.0,0.0,0.0,0,0,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,2,0,0.0,0.0,0,0,0,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,3,0,0.0,0.0,0,0,0,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Fixed-Dc,4,0,0.0,0.0,0,0,0,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,1,0,,,,,,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,2,0,,,,,,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,3,0,,,,,,0,0
0.0,2000000,200,7,583ea3233c131fea31b74f392b129a08adcff97853872b11a9f58c964c880fad,80cce931ca0c57cdb34a9b445c689d15121b05689f6cd8e443e4e54204a78023,Decoupled,4,0,,,,,,0,0
